,ifsc_code,bank_id,bank_name,branch,addres,city,district,state
53551,INDB0000645,33,INDUSIND BANK,ARJUNWADA,GR FLR VILLAGE ARJUNWADA TALUKA RADHANAGRI ZILLA KOLHAPUR MAHARASHTRA 416208,RADHANAGRI,KOLHAPUR,MAHARASHTRA
53552,INDB0000646,33,INDUSIND BANK,DHARANGUTTI,GR FLR VILLAGE AT DHARANGUTTI TAL SHIROL DIST KOLHAPUR MAHARASHTRA 416102,SHIROL,KOLHAPUR,MAHARASHTRA
53553,INDB0000647,33,INDUSIND BANK,KERLE,GR FLR VILLAGE AT KERLE TAL KARVEER DIST KOLHAPUR MAHARASHTRA 416 229,KARVIR,KOLHAPUR,MAHARASHTRA
53554,INDB0000648,33,INDUSIND BANK,GHOGAON,GR FLR VILLAGE GHOGAON TAL PALUS DIST SANGLI MAHARASHTRA 416309,PALUS,SANGLI,MAHARASHTRA
53555,INDB0000649,33,INDUSIND BANK,RAMAPUR,GR FLR VILLAGE RAMPUR TAL KHADEGAON DIST SANGLI MAHARASHTRA 415303,PALUS,SANGLI,MAHARASHTRA
53556,INDB0000650,33,INDUSIND BANK,SANDAGEWADI,GR FLR VILLAGE SANDAGEWADI TAL PALUS DIST SANGLI MAHARASHTRA 416 310,PALUS,SANGLI,MAHARASHTRA
53557,INDB0000651,33,INDUSIND BANK,DAHIWADI,GR FLR VILLAGE DAHIWADI TAL TASGAON DIST SANGLI MAHARASHTRA 416311,TASGAON,SANGLI,MAHARASHTRA
53558,INDB0000652,33,INDUSIND BANK,GHATNANDRE,GR FLR VILLAGE GHATNANDRE TALUKA KAVATHEMAHANKAL DIST SANGLI 416405 MAHARASHTRA,KAWATHEMAHANKAL,SANGLI,MAHARASHTRA
53559,INDB0000653,33,INDUSIND BANK,CHOKAK,GR FLR VILLAGE CHOKAK TALUKA HATKANGALE DIST KOLHAPUR PIN CODE 416118 MAHARASHTRA,HATKANANGALE,KOLHAPUR,MAHARASHTRA
53560,INDB0000654,33,INDUSIND BANK,CHAMMO KALAN,GD FLR SARAWASTI ENCLAVE AMBALA HISSAR RD VILLAGE CHAMMU KALAN PO KURUSHETRA HARYANA 136129,KURUKSHETRA,KURUKSHETRA,HARYANA
53561,INDB0000655,33,INDUSIND BANK,MAJRA MUTSAL BHALAKI REWARI,GRD FLR KH NO 30 18 2 HASTBAND NO 36 MAJRA VILLAGE TEHSIL REWARI POST KUND HAYRANA 123102,REWARI,REWARI,HARYANA
53562,INDB0000656,33,INDUSIND BANK,FARWIN KALAN,GD FLR PLOT NO.694 KHASARA NO 889 K H NO 321 INKAAL NO 3534 FARWAIN KALAN HARYANA 125055,SIRSA,SIRSA,HARYANA
53563,INDB0000657,33,INDUSIND BANK,BARNA,TERII CAMPUS 9 TH MILESTONE ILLAGE PO BARNA AITHAL ROAD KURUKSHETRA 136119 HARYANA,KURUKSHETRA,KURUKSHETRA,HARYANA
53564,INDB0000658,33,INDUSIND BANK,MANBHARWALA,GRD FLR SHOP NO 2A3 MAIN ROAD VILLAGE MANBHRWALA DVDHAR CHHACHRAULI YAMUNA NAGAR HARYANA 135021,CHHACHHRAULI,YAMUNANAGAR,HARYANA
53565,INDB0000659,33,INDUSIND BANK,MACHHROULI,GRD FLR 123 MAIN ROAD VALMAKI CHOWK CHOPAL GALI MACHHROULI SAMALKHAN PANIPAT HARYANA PIN 132103,SAMALKHA,PANIPAT,HARYANA
53566,INDB0000660,33,INDUSIND BANK,FARIDPUR,GD FLR MAIN ROAD VILLAGE FARIDPUR PO KABRI TEH DIST PANIPAT HARYANA PIN 132103,PANIPAT,PANIPAT,HARYANA
53567,INDB0000662,33,INDUSIND BANK,BELTOLA GUWAHATI,GROUND FLOOR 60 BASISTHA ROAD BELTOLA GUWAHATI 781 028 ASSAM,GUWAHATI,KAMRUP,ASSAM
53568,INDB0000663,33,INDUSIND BANK,NUMALIGARH,GR FLOOR NO 1 PONGKA GRANT BISHNUPUR VILLAGE NUMALIGHAR PO KANAIGHAT DIST GOLAGHAT ASSAM 785699,NUMALIGARH,GOLAGHAT,ASSAM
53569,INDB0000664,33,INDUSIND BANK,DHULIAJAN,GROUND FLOOR TAMULI MANSION STATION ROAD DHULIAJAN DIST DIBRUGARH ASSAM 786602,DHULIAJAN,DIBRUGARH,ASSAM
53570,INDB0000665,33,INDUSIND BANK,SHYAMAL CROSS ROAD,GR FLR SHANGRILA ARCADE SHOP NO1 2 100FT RD SHYAMAL CROSS ROAD SATELLITE AHMEDABAD 380015 GUJARAT,AHMADABAD,AHMADABAD,GUJARAT
53571,INDB0000666,33,INDUSIND BANK,ODHAV,GR FLR MANGALAM ARCADE SHOP NO 25 26 OPP ODHAV TALAV ODHAV BRTS RD ODHAV AHMEDABAD 382415 GUJARAT,AHMADABAD,AHMADABAD,GUJARAT
53572,INDB0000667,33,INDUSIND BANK,C G ROAD,GR FLR 5 1 6 SHUKUN BUSINESS CENTRE SWASTIK CHAR RASTA OFF CG RD NARANGPURA AHMADABAD 380009 GUJARAT,AHMADABAD,AHMADABAD,GUJARAT
53573,INDB0000668,33,INDUSIND BANK,SECTOR SIXTY SEVEN MOHALI,GROUND 1ST FLOOR SCO32 SECTOR 67 SAS NAGAR MOHALI PUNJAB 160 062,SAS NAGAR MOHALI,RUPNAGAR,PUNJAB
53574,INDB0000669,33,INDUSIND BANK,SECTOR FORTY SEVEN CHANDIGARH,GROUND AND FIRST AND SECOND FLOOR SCO NO 95 SECTOR 47D CHANDIGARH 160047,CHANDIGARH,CHANDIGARH,CHANDIGARH
53575,INDB0000670,33,INDUSIND BANK,KALWAR ROAD,GD FLR SHOP NO.G3 PLOT NO.C1 KRISHNA ENCLAVE1 KHASRA NO 54 1 KALWAR ROAD JAIPUR 302 012 RAJASTHAN,KALWAR,JAIPUR,RAJASTHAN
53576,INDB0000671,33,INDUSIND BANK,NEW SAMA ROAD VADODARA,GRD FIRST FLR SHOP NO 1 2 JANKI AVENUE PUNIT NAGAR SOCIETY NEW SAMA ROAD VADODARA 390024 GUJARAT,VADODARA,VADODARA,GUJARAT
53577,INDB0000672,33,INDUSIND BANK,SECTOR 12 NOIDA,GRD FLR SHOP NO 5 6 8 9 BLOCK I 25 SECTOR 12 NOIDA 201301 DIST GAUTAM BUDDH NAGAR UTTAR PRADESH,NOIDA,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
53578,INDB0000673,33,INDUSIND BANK,ARJUN MARG  GURGAON,SHOP NO 15 16 SHOPPING MALL ARJUN MARG DLF PHASE1 GURGAON 122002 HARYANA,GURGAON,GURGAON,HARYANA
53579,INDB0000674,33,INDUSIND BANK,LAKHAN MAJRA,GRD FLR KHEWAT NO 726 KHATONI NO 1262 KHASRA NO 846 8 LAKHAN MAJRA ROHTAK HARYANA 124514,LAKHAN MANJRA,ROHTAK,HARYANA
53580,INDB0000675,33,INDUSIND BANK,NIAWAL,GD FLR ON KHEWAT NO 246 KHATONI NO 305 RECT NO 53 KILLA NO 15 NAIWAL TEH DIST KARNAL PIN 132023,KARNAL,KARNAL,HARYANA
53581,INDB0000676,33,INDUSIND BANK,BOPAL AHMEDABAD,SHOP NO 28 36 37 AMRAPALI AXIOM AMBLI CROSS ROAD BOPAL MOUJE AMBLI DASKROI AHMEDABAD 380058 GUJARAT,BOPAL,AHMADABAD,GUJARAT
53582,INDB0000677,33,INDUSIND BANK,WAGHODIA ROAD VADODRA,GRD FLR NO 3 G K AVENUE PLOT NO 6 7 8 AMAR PARK SOCIETY CHAR RASTA WAGHODIA VADODRA 390019 GUJARAT,WAGHODIA,VADODARA,GUJARAT
53583,INDB0000678,33,INDUSIND BANK,VIJAY CROSS ROAD,G4 GRD FLR GCP BUSINESS CENTRE NEAR VIJAY CROSS ROAD NAVRANGPURA AHMEDABAD 380009 GUJARAT,AHMADABAD,AHMADABAD,GUJARAT
53584,INDB0000679,33,INDUSIND BANK,INDUSTRIAL AREA CHANDIGARH,GROUND FLOOR THE STATEMENT PLOT NO 149 INDUSTRIAL AREA PHASE 1 CHANDIGARH 160002,CHANDIGARH,CHANDIGARH,CHANDIGARH
53585,INDB0000680,33,INDUSIND BANK,SECTOR 21 FARIDABAD,GROUND AND 1ST FLOOR SCO NO 142 MAIN MARKET SECTOR 21C FARIDABAD 121001 HARYANA,FARIDABAD,FARIDABAD,HARYANA
53586,INDB0000681,33,INDUSIND BANK,SEETHAMDHARA,"OPP. EENADU RYTHU BAZAAR, SEETHAMMADHARA, VISAKHAPATNAM ┬û530013",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH
53587,INDB0000682,33,INDUSIND BANK,GANESHGURI GUWAHATI,GRD FLR PROTECH CTR DAG NO 192 296 GANESHGURI CHARIALI G S ROAD KAMRUP DISPUR GUWAHATI 781005 ASSAM,GUWAHATI,KAMRUP METROPOLITAN,ASSAM
53588,INDB0000683,33,INDUSIND BANK,VALLABH VIDHYA NAGAR,SHOP NO GF 1 SIGMA PRIME NEAR SARDAR PATEL STATUS JANTA CHOWKI ROAD V V NAGAR 388120 ANAND GUJARAT,VALLABH VIDYANAGAR,ANAND,GUJARAT
53589,INDB0000684,33,INDUSIND BANK,PANELI,GRD FLR PLOT NO 26 SHOP NO 1 2 JAYDEEP COMPLEX PANELI THE DIST MORBI GUJARAT PIN 363642,PANELI MOTI,RAJKOT,GUJARAT
53590,INDB0000685,33,INDUSIND BANK,RANGPAR,GRD FLR SHOP NO 3 DHARMAGH COMPLEX OPP ABC CERAMIC RANGPAR DIST MORBI TEHSIL MORBI 363641 GUJARAT,RANGPUR,SURENDRANAGAR,GUJARAT
53591,INDB0000686,33,INDUSIND BANK,CHORDI,GRD FLR 288 PLOT VISTAR CHORDI OLD GANTAL AREA DIST RAJKOT GUJARAT 360311,RAJKOT,RAJKOT,GUJARAT
53592,INDB0000687,33,INDUSIND BANK,DHANALI,GD FLR PATEL VAS DHANALI VILLAGE DHANALI TALUKA KADI DIST MEHSANA 382732 GUJARAT,KADI,MAHESANA,GUJARAT
53593,INDB0000688,33,INDUSIND BANK,DINDNERLI,GR FLR VILLAGE DINDNERLI TALUKA KARVEER DISTRICT KOLHAPUR 416207 MAHARASHTRA,KARVIR,KOLHAPUR,MAHARASHTRA
53594,INDB0000689,33,INDUSIND BANK,MALE,GR FLR VILLAGE MALE TEHSIL PANAHALA DIST KOLHAPUR 416114 MAHARASHTRA,PANHALA,KOLHAPUR,MAHARASHTRA
53595,INDB0000690,33,INDUSIND BANK,BASARGE,GR FLR SAINIK BHAVAN VILLAGE BASARGE TEHSIL GADHINGALAJ DIST KOLHAPUR PIN CODE 416506 MAHARASHTRA,GADHINGLAJ,KOLHAPUR,MAHARASHTRA
53596,INDB0000691,33,INDUSIND BANK,BOLWAD,GR FLR BOLWAD SEVA SAHAKARI SOCIETY LTD VILLAGE BOLWAD TEHSIL MIRAJ DIST SANGLI MAHARASHTRA 416410,MIRAJ,SANGLI,MAHARASHTRA
53597,INDB0000692,33,INDUSIND BANK,WASUMBE,GR FLR VILLAGE WASUMBE TELSIL TASGAON DIST SANGLI MAHARASHTRA 416312,TASGAON,SANGLI,MAHARASHTRA
53598,INDB0000693,33,INDUSIND BANK,PADWALWADI,GR FLR VILLAGE PADWALWADI TALUKA WALWA DIST SANGLI MAHARASHTRA PIN 416313,WALWA,SANGLI,MAHARASHTRA
53599,INDB0000694,33,INDUSIND BANK,KANDALGAON,GR FLR VILLAGE KANDALGAON TALUKA KARVEER DISTRICT KOLHAPUR PIN 416013 MAHARASHTRA,KARVIR,KOLHAPUR,MAHARASHTRA
53600,INDB0000695,33,INDUSIND BANK,BADKALIMATI,GRD FLR DUBUNA KALIMATI CHOWK VILLAGE BADKALIMATI KEONJHAR DUBUNA PS BAMEBARI PIN 758034 ODISHA,BAMEBARI,KEONJHAR,ODISHA
53601,INDB0000696,33,INDUSIND BANK,GUJARA,GROUND FLOOR VILLAGE GUJRA BLOCK ARANG DIST RAIPUR P S MANDIR HASAUD STATE CHATTISGARH PIN 493441,ARANG,RAIPUR,CHHATTISGARH
53602,INDB0000697,33,INDUSIND BANK,PARSADA,GR FLR PARSADA BAZAR CHOWK VILLAGE PARSADA BLOCK ARANG P S MANDIRA DIST RAIPUR 492106 CHATTISGARH,ARANG,RAIPUR,CHHATTISGARH
53603,INDB0000698,33,INDUSIND BANK,TUTA,GROUND FLOOR VILLAGE TUTA BLOCK ABHANPUR DIST RAIPUR CHATTISGARH PIN 492015,ABHANPUR,RAIPUR,CHHATTISGARH
53604,INDB0000699,33,INDUSIND BANK,SANGAR SARISTA,GD FLR SHOP ON KH NO 196 181 KHATAUNI NO 315 VILLAGE SANGAR SARISTA PO BAHAUDIN 125054 HARYANA,SIRSA,SIRSA,HARYANA
53605,INDB0000700,33,INDUSIND BANK,MUSTAFABAD,GRD FLR SHOP ON MAIN ROAD INSIDE ABADI OLD ABADI MUSTAFABAD JAGADHARI YAMUNA NAGAR HARYANA 133103,MUSTAFABAD,YAMUNANAGAR,HARYANA
53606,INDB0000701,33,INDUSIND BANK,DARIYAPUR,GRD FLR SHOP NO KH 92 120 1 2 2 0 11DARIYAPUR MAIN ROAD DARIYAPUR FATEHABAD 125050 HARYANA,DARYAPUR,FATEHABAD,HARYANA
53607,INDB0000702,33,INDUSIND BANK,NIT FARIDABAD,GROUND FLOOR 1A 268 NIT NEW TOWNSHIP NEELAM BATA ROAD FARIDABAD 121001 HARYANA,FARIDABAD,FARIDABAD,HARYANA
53608,INDB0000703,33,INDUSIND BANK,SECTOR 50 NOIDA,BASEMENT GRD FIRST FLR PLOT NO 30 BLOCK B1 CENTRAL MKT SEC50 NOIDA DIST GAUTAM BUDHNAGAR UP 201301,NOIDA,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
53609,INDB0000704,33,INDUSIND BANK,RIDHI SIDHI,GD FLR SHOP NO 4 5 7 8 JAIPUR ELECTRONICS MARKET MANSAROVAR LINK ROAD JAIPUR 302018 RAJASTHAN,JAIPUR,JAIPUR,RAJASTHAN
53610,INDB0000705,33,INDUSIND BANK,MEDICAL SQUARE NAGPUR,GRD FLR PLOT NO 196 UNTKHANA ROAD MEDICAL SQUARE NAGPUR 440009 MAHARASHTRA,NAGPUR,NAGPUR,MAHARASHTRA
53611,INDB0000706,33,INDUSIND BANK,NIKOL,GRD FLR PALM ARCADE SHOP NO 1TO3 SUKAN BUNGALOW CHAR RAASTA NEW NIKOL AHMEDABAD 382350,AHMADABAD,AHMADABAD,GUJARAT
53612,INDB0000707,33,INDUSIND BANK,CHAURA RAASTA,GD FLR SHOP NO.1B 2B 3B AJMERI GATE M I ROAD CHAURA RAASTA JAIPUR 302001 RAJASTHAN,JAIPUR,JAIPUR,RAJASTHAN
53614,INDB0000708,33,INDUSIND BANK,SECTOR 4 GURGAON,GROUND AND FIRST FLOOR SCF 31 SECTOR 4 URBAN ESTATE GURGAON PIN 122001 HARYANA,GURGAON,GURGAON,HARYANA
53615,INDB0000709,33,INDUSIND BANK,FANCY BAZAAR GUWAHATI,GROUND AND FIRST FLOOR OSWAL COMPLEX 156 M G ROAD NEAR JBS RESTAURANT GUWAHATI 781001 ASSAM,GUWAHATI,KAMRUP,ASSAM
53616,INDB0000710,33,INDUSIND BANK,JAWAHAR NAGAR,GD FLR HILL TOP PLAZA NEAR SECTOR 7 OPP GOL MARKET JAWAHAR NAGAR JAIPUR 302004 RAJASTHAN,JAIPUR,JAIPUR,RAJASTHAN
53617,INDB0000711,33,INDUSIND BANK,HAILAKANDI,GRD 1ST FLR HOLDING NO 75 59 PO RATANPUR ROAD N S ROAD WARD NO 12 HAILAKANDI 788151 ASSAM,HAILAKANDI,HAILAKANDI,ASSAM
53618,INDB0000712,33,INDUSIND BANK,VASTRAPUR MANSI CIRCLE AHMEDABAD,GRD FLR SHOP NO 1 2 SHAKTI 21 SUDARSHAN BUNGALOW MANSI CIRCLE VASTRAPUR AHMEDABAD 380015 GUJARAT,VASTRAPUR,AHMADABAD,GUJARAT
53619,INDB0000713,33,INDUSIND BANK,VIKAS NAGAR LUCKNOW,UPPER GROUND FLOOR C 2 76 77 MUKUT TOWER VIKAS NAGAR LUCKNOW 226022 UTTAR PRADESH,LUCKNOW,LUCKNOW,UTTAR PRADESH
53620,INDB0000714,33,INDUSIND BANK,SECTOR 45 GURGAON,SHOP NO GF 17A FF 105 GREENWOOD PLAZA SECTOR 45 GURGAON 122001 HARYANA,GURGAON,GURGAON,HARYANA
53621,INDB0000715,33,INDUSIND BANK,MALLEKAN MANDI,SHOP NO 63 AANAJ MANDI MARKET COMMITTEE MALLEKAN MANDI 125055 HARYANA,MALLEKAN,SIRSA,HARYANA
53622,INDB0000716,33,INDUSIND BANK,CYBER CITY RAPID METRO STATION,INDUSIND BANK CYBER CITY RAPID METRO STATION DLF CITY II SECTOR 25 GURGAON122002 HARYANA,GURGAON,GURGAON,HARYANA
53623,INDB0000717,33,INDUSIND BANK,NORTH LAKHIMPUR,GRD FLR DAG NO 785 WARD NO 9 OF NORTH LAKHIMPUR MUNICIPALITY MOUZA LAKHIMPUR 787001 ASSAM,NORTH LAKHIMPUR,LAKHIMPUR,ASSAM
53624,INDB0000719,33,INDUSIND BANK,PURANI CHUNGI JAIPUR,GRD FLR PLOT NO 7 27 CENTRE POINT BHRIGU NAGAR AJMER ROAD PURANI CHUNGI JAIPUR 302019 RAJASTHAN,AJMER,AJMER,RAJASTHAN
53625,INDB0000720,33,INDUSIND BANK,NEHRU NAGAR AHMEDABAD,GRD FLR SHOP NO 4 ABHISHREE AVENUE NANDANVAN CHS LTD NEHRU NAGAR AMBAVADI AHMEDABAD 380006 GUJARAT,AHMEDABAD,AHMADABAD,GUJARAT
53626,INDB0000721,33,INDUSIND BANK,SCIENCE CITY ROAD AHMEDABAD,GRD FLR SAPTAK CORPORATE HOUSE GF 1 A SUKUN MALL SCIENCE CITY ROAD AHMEDABAD 380060 GUJARAT,AHMEDABAD,AHMADABAD,GUJARAT
53627,INDB0000722,33,INDUSIND BANK,JANKIPURAM LUCKNOW,GROUND FLOOR PLOT NO 6 SECTOR F JANKIPURAM LUCKNOW 226091 UTTAR PRADESH,LUCKNOW,LUCKNOW,UTTAR PRADESH
53628,INDB0000723,33,INDUSIND BANK,AASHIANA LUCKNOW,GROUND FLOOR A1668 SECTOR 1 LDA COLONY KANPUR ROAD AASHIANA LUCKNOW 226012 UTTAR PRADESH,LUCKNOW,LUCKNOW,UTTAR PRADESH
53629,INDB0000724,33,INDUSIND BANK,SECTOR 56 GURGAON,GROUND FLOOR SCO 61 DSC HUDA MARKET SECTOR 55 56 GURGAON 122011,GURGAON,GURGAON,HARYANA
53630,INDB0000725,33,INDUSIND BANK,FRIENDS COLONY NAGPUR,GRD FLR NO 546 A7 WARD NO 62 BARDE LAYOUT FRIENDS COLONY KATOL ROAD NAGPUR 440013 MAHARASHTRA,NAGPUR,NAGPUR,MAHARASHTRA
53631,INDB0000726,33,INDUSIND BANK,CHANDKHEDA AHMEDABAD,GROUND FLOOR SHOP NO 1 2 3 4 AARON ELEGANCE NEW C G ROAD CHANDKHEDA AHMEDABAD 382424,AHMEDABAD,AHMADABAD,GUJARAT
53632,INDB0000727,33,INDUSIND BANK,GHODASAR AHMEDABAD,SHOP NO 1 2 3 GRD FLR KANSAS ISANPUR GHODASAR LINK ROAD GHODASAR AHMEDABAD 380050 GUJARAT,AHMEDABAD,AHMADABAD,GUJARAT
53633,INDB0000728,33,INDUSIND BANK,BAROBISHA,NH31C ASSAM ROAD BAROBISHA DAKSHIN RAMPUR REGULATOR MARKET ALIPURDUAR WEST BENGAL 736207,RAMPUR,DAKSHIN DINAJPUR,WEST BENGAL
53634,INDB0000729,33,INDUSIND BANK,DAMAN,GRD FLR SAGAAR DMC 14 43 B SURVEY NO 432 1 4 DILIP NAGAR TIN BATTI NANI DAMAN DAMAN 396210 U T,DAMAN,DAMAN,DAMAN AND DIU
53635,INDB0000730,33,INDUSIND BANK,MAYUR VIHAR NEW DELHI,SHOP NO GF G5 ATM FF F1 TO F6 PLOT NO 24 LSC SACHDEVA PLAZA MAYUR VIHAR PHASE 2 NEW DELHI 110096,DELHI,DELHI,DELHI
53636,INDB0000731,33,INDUSIND BANK,PALTAN BAZAAR GUWAHATI,GROUND FLOOR ANAND BHAWAN DAG NO 359 PALTAN BAZAR G S ROAD GUWAHATI 781008 ASSAM,GUWAHATI,KAMRUP,ASSAM
53637,INDB0000732,33,INDUSIND BANK,SECTOR SEVENTY MOHALI,GROUND AND 1ST FLOOR SCO 675 SECTOR 70 MOHALI 160070 PUNJAB,SAS NAGAR MOHALI,RUPNAGAR,PUNJAB
53638,INDB0000733,33,INDUSIND BANK,VASUNDHARA GHAZIABAD,GRD AND FIRST FLR 13C 16 MAIN ROAD VASUNDHARA GHAZIABAD 201 012 UTTAR PRADESH,GHAZIABAD,GHAZIABAD,UTTAR PRADESH
53639,INDB0000734,33,INDUSIND BANK,JANAKPURI BAREILLY,GROUND FLOOR 614 UDAIPUR KHAAS PILLIBHIT ROAD JANAKPURI BAREILLY 243001 UTTAR PRADESH,BAREILLY,BAREILLY,UTTAR PRADESH
53640,INDB0000735,33,INDUSIND BANK,MOHAN CO-OPERATIVE INDL ESTATE DELHI,GROUND FLOOR A17 BLOCK B1 MOHAN CO OP INDUSTRIAL ESTATE MATHURA ROAD DELHI 110016,DELHI,DELHI,DELHI
53641,INDB0000736,33,INDUSIND BANK,RUDRAPUR,GRD FLR NO 8 AWAS VIKAS COLONY D D CHOWK NANITAL RD RUDRAPUR 263153 UDHAM SINGH NAGAR UTTARAKHAND,RUDRAPUR,UDHAM SINGH NAGAR,UTTARAKHAND
53642,INDB0000737,33,INDUSIND BANK,MASJID BUNDER MUMBAI,SHOP NO 1 AND 2 SHOP NO 5 6 6A 6B 290 NARSI NATHA STREET MASJID BUNDER MUMBAI 400009 MAHARASHTRA,MUMBAI,GREATER BOMBAY,MAHARASHTRA
53643,INDB0000738,33,INDUSIND BANK,KANNAUJ,GRD FLR ISMAIL COMPLEX POLICE LINE M G ROAD KANNAUJ 209725 UTTAR PRADESH,KANNAUJ,KANAUJ,UTTAR PRADESH
53644,INDB0000739,33,INDUSIND BANK,KAIMGANJ,GRD FLR 989 990 MOHALLA RAILWAY RD CHOURAHA KAMPIL RD KAIMGANJ FARUKHABAD 207502 UTTAR PRADESH,KAIMGANJ,FARRUKHABAD,UTTAR PRADESH
53645,INDB0000740,33,INDUSIND BANK,A S RAO NAGAR HYDERABAD,GRD FLR GAYATRI ARCADE NO 5 TYAGARAYANAGAR A S RAO NAGAR KAPRA HYDERABAD 500062 TELANGANA,HYDERABAD,HYDERABAD,ANDHRA PRADESH
53646,INDB0000741,33,INDUSIND BANK,RAJARAJESHWARINAGAR BANGALORE,GRD FLR SANKRANTI ARC NO 285C PHASE I IDEAL HOME SOC RAJARAJESHWARINAGAR BANGALORE 560098,BANGALORE,BANGALORE URBAN,KARNATAKA
53647,INDB0000742,33,INDUSIND BANK,SECTOR 17 GURGAON,SCF 61 HUDA MARKET SECTOR 17 GURGAON HARYANA 122001,GURGAON,GURGAON,HARYANA
53648,INDB0000743,33,INDUSIND BANK,SECTOR FOURTY CHANDIGARH,GROUND FLOOR SCO 224 225 BASEMENT OF SCO 224 SEC 40 D CHANDIGARH 160036,CHANDIGARH,CHANDIGARH,CHANDIGARH
53649,INDB0000744,33,INDUSIND BANK,BALOTRA,GRD FLR PLOT NO E 90 A INDUSTRIAL AREA IST PHASE KHER ROAD BALOTRA DIST BARMER 344022 RAJASTHAN,BALOTRA,BARMER,RAJASTHAN
53650,INDB0000746,33,INDUSIND BANK,BHANDARKAR ROAD PUNE,PLOT NO 148A BILWAKUNJ APARTMENT NR BHANDARKAR INSTITUTE BHANDARKAR ROAD PUNE 411004 MAHARASHTRA,PUNE,PUNE,MAHARASHTRA
53651,INDB0000747,33,INDUSIND BANK,IFFCO CHOWK GURGAON,SHOP NO 9 GRD FLR ABW TOWER IFFCO CHOWK GURGAON 122001 HARYANA,GURGAON,GURGAON,HARYANA
53652,INDB0000748,33,INDUSIND BANK,SECTOR FIFTY EIGHT BISHANPURA NOIDA,M 1 SHOP NO 1 VILLAGE BISHANPURA SECTOR 58 NOIDA 201301 UTTAR PRADESH,BISHANPURA,BIJNOR,UTTAR PRADESH
53653,INDB0000749,33,INDUSIND BANK,PANIPAT,GRD FLR AMRIT HANDLOOM BLDG SANJAY CHOWK G T KARNAL ROAD KHASRA NO 3675 PANIPAT 132 103 HARYANA,PANIPAT,PANIPAT,HARYANA
53654,INDB0000750,33,INDUSIND BANK,MUNSHIPULIA LUCKNOW,GRD FLR REGAL PLAZA PLOT NO 16 103 RING ROAD INDIRA NAGAR EXTN MUNSHI PULIA LUCKNOW 226016 U P,LUCKNOW,LUCKNOW,UTTAR PRADESH
53655,INDB0000751,33,INDUSIND BANK,SALUMBER,GROUND FLOOR KHASRA NO 697 UDAIPUR ROAD SALUMBER 313027 RAJASTHAN,SALUMBAR,UDAIPUR,RAJASTHAN
53656,INDB0000752,33,INDUSIND BANK,NARODA AHMEDABAD,GROUND FLOOR SHOP NOS 32 TO 37 NEELKANTH PARADISE PLOT NO 34 NARODA AHMEDABAD 382220 GUJARAT,AHMEDABAD,AHMADABAD,GUJARAT
53657,INDB0000753,33,INDUSIND BANK,KARACHIKHANA KANPUR,GROUND FLOOR PLANET SAGAR 25 39 KARACHIKHANA KANPUR 208001 UTTAR PRADESH,KANPUR,KANPUR CITY,UTTAR PRADESH
53658,INDB0000754,33,INDUSIND BANK,KAKADEO KANPUR,GROUND FLOOR 117 N 60 A1 MARKET KAKADEO KANPUR 208025 UTTAR PRADESH,KANPUR,KANPUR CITY,UTTAR PRADESH
53659,INDB0000755,33,INDUSIND BANK,SECTOR ONE HUNDRED AND NINETEEN NOIDA,GROUND FLOOR PLOT NO GH 004 HALL NO 8 SEC 119 NOIDA 201 301 GAUTAM BUDH NAGAR UTTAR PRADESH,NOIDA,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
53660,INDB0000756,33,INDUSIND BANK,PALAM VIHAR GURGAON,GRD FLR SHOP NO G18 UPPER FLR SHOP NO UG 122 PALAM CORP PLAZA PALAM VIHAR GURGAON 122017 HARYANA,GURGAON,GURGAON,HARYANA
53661,INDB0000757,33,INDUSIND BANK,SHILPHUKURI GUWAHATI,GRD FLR 386 NEXT TO ASSAM TRIBUNE MRD RD PO CHANDMARI SHILPHUKURI KAMRUP GUWAHATI 781003 ASSAM,GUWAHATI,KAMRUP,ASSAM
53662,INDB0000758,33,INDUSIND BANK,SHANKARNAGAR RAIPUR,GRD FLR SHOP NO 1 8 JEEVAN APARTMENTS KHASRA NO 478 SHANKAR NAGAR 492007 RAIPUR CHHATTISGARH,RAIPUR,RAIPUR,CHHATTISGARH
53663,INDB0000759,33,INDUSIND BANK,FATEHABAD,GROUND FLOOR KHASARA NO 713 G T ROAD FATEHABAD DISTT FATEHABAD 125050 HARYANA,FATEHABAD,FATEHABAD,HARYANA
53664,INDB0000760,33,INDUSIND BANK,PALARIVATTOM KOCHI,GRD FLR 32 1169 A1 JJ BLDG CIVIL LINES ROAD PALARIVATTOM ERNAKULUM KOCHI 682025 KERALA,KOCHI,ERNAKULAM,KERALA
53665,INDB0000761,33,INDUSIND BANK,HARIDWAR,GRD FLR HOTEL VIJAY LAKSHMI INN NEAR CHANDRACHARYA C RANIPUR MODE HARIDWAR 249407 UTTARAKHAND,HARDWAR,HARIDWAR,UTTARAKHAND
53666,INDB0000762,33,INDUSIND BANK,MALIGAON GUWAHATI,GRD FLR 397 398 NEW VISHAL HOUSING SOCIETY A T ROAD MALIGAON GUWAHATI 781009 KAMRUP METRO ASSAM,GUWAHATI,KAMRUP METROPOLITAN,ASSAM
